公司代码,公司简称,公司全称,英文名称,注册地址,A股代码,A股简称,A股上市日期,A股总股本,A股流通股本,B股代码,B股 简 称,B股上市日期,B股总股本,B股流通股本,地 区,省 份,城 市,所属行业,公司网址
300210,森远股份,鞍山森远路桥股份有限公司,"ANSHAN SENYUAN ROAD AND BRIDGE CO.,LTD",辽宁省鞍山市鞍千路281号,300210,森远股份,2011-04-26,134730000,35455905,,,,0,0,东北,辽宁,鞍山市,C 制造业,www.assyrb.com
300211,亿通科技,江苏亿通高科技股份有限公司,"Jiangsu Yitong High-Tech Co., Ltd.",江苏省常熟市通林路28号,300211,亿通科技,2011-05-05,53746000,19151220,,,,0,0,华东,江苏,苏州市,C 制造业,www.yitong-group.com
300212,易华录,北京易华录信息技术股份有限公司,"BEIJING E-HUALU INFO TECHNOLOGY CO.,LTD",北京市石景山区八大处高新科技园区西井路3号3号楼535房间,300212,易华录,2011-05-05,268000000,139757100,,,,0,0,华北,北京,北京市,I 信息技术,www.ehualu.com
300213,佳讯飞鸿,北京佳讯飞鸿电气股份有限公司,"Beijing Jiaxun Feihong Electrical Co.,Ltd",北京市海淀区地锦路5号院1号楼,300213,佳讯飞鸿,2011-05-05,126000000,35235366,,,,0,0,华北,北京,北京市,C 制造业,www.jiaxun.com
300214,日科化学,山东日科化学股份有限公司,"Shandong Rike Chemical Co.,Ltd.",山东省昌乐县经济开发区科技二街以南500米,300214,日科化学,2011-05-11,202500000,79599771,,,,0,0,华东,山东,潍坊市,C 制造业,www.rikechem.com
300215,电科院,苏州电器科学研究院股份有限公司,"Suzhou Electrical Apparatus Science Academy Co., Ltd.",江苏省苏州市吴中区越溪前珠路5号,300215,电科院,2011-05-11,360000000,199999250,,,,0,0,华东,江苏,苏州市,M 科研服务,www.eeti-easa.com
300216,千山药机,湖南千山制药机械股份有限公司,"Hunan China Sun Pharmaceutical Machinery Co.,Ltd.",湖南省长沙经济技术开发区盼盼路9号,300216,千山药机,2011-05-11,183674400,87100000,,,,0,0,华中,湖南,长沙市,C 制造业,www.chinasun.com.cn
300217,东方电热,镇江东方电热科技股份有限公司,"zhenjiang Dongfang Electric Heating Technology Co.,Ltd.",江苏省镇江市镇江新区大港五峰山路18号,300217,东方电热,2011-05-18,197736000,77725663,,,,0,0,华东,江苏,镇江市,C 制造业,www.dongfang-heater.com
300218,安利股份,安徽安利合成革股份有限公司,"Anhui ANLI Artificial Leather Co.,LTD",安徽省合肥市经济技术开发区桃花工业园,300218,安利股份,2011-05-18,211200000,59136000,,,,0,0,华东,安徽,合肥市,C 制造业,www.chinapuleather.com
300219,鸿利光电,广州市鸿利光电股份有限公司,"Guangzhou Hongli Opto-Electronic Co.,Ltd",广东省广州市花都区汽车城东风大道以西,300219,鸿利光电,2011-05-18,245466000,107757345,,,,0,0,华南,广东,广州市,C 制造业,www.honglitronic.com
300220,金运激光,武汉金运激光股份有限公司,"Wuhan Golden Laser Co., Ltd.",湖北省武汉市江岸区新江岸五村188号,300220,金运激光,2011-05-25,70000000,21657850,,,,0,0,华中,湖北,武汉市,C 制造业,www.goldenlaser.cn
300221,银禧科技,广东银禧科技股份有限公司,"GUANGDONG SILVER AGE SCI&TECH CO.,LTD.",广东省东莞市虎门镇居岐村,300221,银禧科技,2011-05-25,200000000,102500000,,,,0,0,华南,广东,东莞市,C 制造业,www.silverage.cn
300222,科大智能,科大智能科技股份有限公司,"CSG SMART SCIENCE&TECHNOLOGY CO.,LTD.",上海市张江高科技园区碧波路456号A203-A206室,300222,科大智能,2011-05-25,108000000,35846622,,,,0,0,华东,上海,上海市,C 制造业,www.csg.com.cn
300223,北京君正,北京君正集成电路股份有限公司,"Ingenic Semiconductor Co., Ltd",北京市海淀区东北旺中关村软件园信息中心A座108室,300223,北京君正,2011-05-31,104000000,46264652,,,,0,0,华北,北京,北京市,C 制造业,www.ingenic.cn
300224,正海磁材,烟台正海磁性材料股份有限公司,"YantaiZhenghaiMagneticMaterialCo.,Ltd.",山东省烟台经济技术开发区珠江路22号,300224,正海磁材,2011-05-31,240000000,74722500,,,,0,0,华东,山东,烟台市,C 制造业,www.zhmag.com
300225,金力泰,上海金力泰化工股份有限公司,"Shanghai Kinlita Chemical Co.,Ltd.",上海市奉贤区青村镇沿钱公路2888号,300225,金力泰,2011-05-31,100500000,40289290,,,,0,0,华东,上海,上海市,C 制造业,www.knt.cn
300226,上海钢联,上海钢联电子商务股份有限公司,"Shanghai Ganglian E-Commerce Holdings Co.,Ltd.",上海市宝山区园丰路68号,300226,上海钢联,2011-06-08,120000000,43618125,,,,0,0,华东,上海,上海市,I 信息技术,www.mysteel.com
300227,光韵达,深圳光韵达光电科技股份有限公司,"Shenzhen Sunshine Laser&Electronics Technology Co., Ltd.",广东省深圳市南山区高新区朗山一路聚友创业中心大厦一楼,300227,光韵达,2011-06-08,134000000,67806700,,,,0,0,华南,广东,深圳市,C 制造业,www.sunshine-laser.com
300228,富瑞特装,张家港富瑞特种装备股份有限公司,"Zhangjiagang Furui Special Equipment Co.,Ltd",江苏省张家港市杨舍镇晨新路19号,300228,富瑞特装,2011-06-08,134000000,72677246,,,,0,0,华东,江苏,苏州市,C 制造业,www.furuise.com
300229,拓尔思,北京拓尔思信息技术股份有限公司,"Beijing TRS Information Technology Co., Ltd.",北京市海淀区知春路6号（锦秋国际大厦）14层14B04,300229,拓尔思,2011-06-15,204000000,68486370,,,,0,0,华北,北京,北京市,I 信息技术,www.trs.com.cn
300230,永利带业,上海永利带业股份有限公司,"Shanghai Yongli Belting Co.,Ltd.",上海市青浦区徐泾镇徐旺路58号,300230,永利带业,2011-06-15,161524800,56916000,,,,0,0,华东,上海,上海市,C 制造业,www.yonglibelt.com
300231,银信科技,北京银信长远科技股份有限公司,"Beijing Trust&Far Technology CO.,LTD",北京市海淀区苏州街18号院长远天地大厦4号楼21层2101-2105房,300231,银信科技,2011-06-15,120000000,38100000,,,,0,0,华北,北京,北京市,I 信息技术,www.trustfar.cn
300232,洲明科技,深圳市洲明科技股份有限公司,"UNILUMIN GROUP CO., LTD.",广东省深圳市宝安区福永街道桥头社区永福路112号A栋,300232,洲明科技,2011-06-22,101036075,39673325,,,,0,0,华南,广东,深圳市,C 制造业,www.unilumin.com
300233,金城医药,山东金城医药化工股份有限公司,"Shandong Jincheng Pharmaceutical and Chemical Co.,Ltd.",山东省淄博市淄川区昆仑镇昆新路26号,300233,金城医药,2011-06-22,121000000,58984000,,,,0,0,华东,山东,淄博市,C 制造业,www.jinchengpharm.com
300234,开尔新材,浙江开尔新材料股份有限公司,"ZHEJIANG KAIER NEW MATERIALS CO.,LTD.",浙江省金华市金东区曹宅工业区,300234,开尔新材,2011-06-22,120000000,30000000,,,,0,0,华东,浙江,金华市,C 制造业,www.zjke.com
300235,方直科技,深圳市方直科技股份有限公司,"SHENZHEN KINGSUN SCIENCE & TECHNOLOGY CO.,LTD",广东省深圳市南山区科技中二路深圳软件园12＃楼302,300235,方直科技,2011-06-29,88000000,30064050,,,,0,0,华南,广东,深圳市,I 信息技术,www.kingsunsoft.com
300236,上海新阳,上海新阳半导体材料股份有限公司,"Shanghai Sinyang Semiconductor Materials Co.,Ltd.",上海市松江区思贤路3600号,300236,上海新阳,2011-06-29,85180000,21500000,,,,0,0,华东,上海,上海市,C 制造业,www.sinyang.com.cn
300237,美晨科技,山东美晨科技股份有限公司,"Shandong Meichen Science&Technology Co., Ltd.",山东省诸城市密州路东首路南,300237,美晨科技,2011-06-29,57000000,16500000,,,,0,0,华东,山东,潍坊市,C 制造业,www.meichen.cc
300238,冠昊生物,广东冠昊生物科技股份有限公司,"Grandhope Biotech Co.,Ltd.",广东省广州市萝岗区科学城广州国际企业孵化器D区408室,300238,冠昊生物,2011-07-06,122200000,72351050,,,,0,0,华南,广东,广州市,C 制造业,www.grandhopebio.com
300239,东宝生物,包头东宝生物技术股份有限公司,"Baotou Dongbao Bio-Tech Co.,Ltd.",内蒙古自治区包头市稀土高新技术产业开发区黄河大街46号,300239,东宝生物,2011-07-06,197548000,118456975,,,,0,0,华北,内蒙古,包头市,C 制造业,www.dongbaoshengwu.com
300240,飞力达,江苏飞力达国际物流股份有限公司,Jiangsu Feiliks International Logistics Inc.,江苏省昆山开发区,300240,飞力达,2011-07-06,167520000,75000000,,,,0,0,华东,江苏,苏州市,G 运输仓储,www.feiliks.com
300241,瑞丰光电,深圳市瑞丰光电子股份有限公司,"SHENZHEN REFOND OPTOELECTRONICS CO.,LTD.",广东省深圳市南山区松白公路百旺信工业园二区第6栋,300241,瑞丰光电,2011-07-12,216229993,80569920,,,,0,0,华南,广东,深圳市,C 制造业,www.refond.com
300242,明家科技,广东明家科技股份有限公司,MIG Technology INC,广东省东莞市横沥镇村头村工业区,300242,明家科技,2011-07-12,75000000,25312500,,,,0,0,华南,广东,东莞市,C 制造业,www.migsurge.com
300243,瑞丰高材,山东瑞丰高分子材料股份有限公司,"SHANDONG RUIFENG CHEMICAL CO.,LTD.",山东省沂源县经济开发区,300243,瑞丰高材,2011-07-12,85600000,42545920,,,,0,0,华东,山东,淄博市,C 制造业,www.ruifengchemical.com
300244,迪安诊断,浙江迪安诊断技术股份有限公司,"ZHEJIANG DIAN DIAGNOSTICS CO.,LTD.",浙江省杭州市西湖区古墩路702号赞宇大厦5-6层,300244,迪安诊断,2011-07-19,119574000,60413184,,,,0,0,华东,浙江,杭州市,Q 卫生,www.dazd.cn
300245,天玑科技,上海天玑科技股份有限公司,"Shanghai DragonNet Technology Co., Ltd.",上海市青浦工业园区清河湾路1200号1008室,300245,天玑科技,2011-07-19,134000000,53348255,,,,0,0,华东,上海,上海市,I 信息技术,www.dnt.com.cn
300246,宝莱特,广东宝莱特医用科技股份有限公司,"GUANGDONG BIOLIGHT MEDITECH CO.,LTD.",广东省珠海市高新区科技创新海岸创新一路2号,300246,宝莱特,2011-07-19,146088000,53772480,,,,0,0,华南,广东,珠海市,C 制造业,www.blt.com.cn
300247,桑乐金,安徽桑乐金股份有限公司,"Anhui Saunaking Co.,Ltd.",安徽省合肥市长江西路669号AJ-9地块,300247,桑乐金,2011-07-29,81750000,35216250,,,,0,0,华东,安徽,合肥市,C 制造业,www.saunaking.com.cn
300248,新开普,郑州新开普电子股份有限公司,"Zhengzhou Newcapec Electronics Co., Ltd.",河南省郑州高新技术产业开发区翠竹街6号863国家软件基地新开普大厦,300248,新开普,2011-07-29,89200000,34145000,,,,0,0,华中,河南,郑州市,I 信息技术,www.newcapec.com.cn
300249,依米康,四川依米康环境科技股份有限公司,"Sichuan Yimikang Environmental Tech. Co.,Ltd.",四川省成都高新区科园南二路二号,300249,依米康,2011-08-03,156800000,76550200,,,,0,0,西南,四川,成都市,C 制造业,www.sunrisegroup.com.cn
300250,初灵信息,杭州初灵信息技术股份有限公司,"Hangzhou CNCR-IT Co.,Ltd.",浙江省杭州市滨江区浦沿街道伟业路1号5幢,300250,初灵信息,2011-08-03,80000000,27848000,,,,0,0,华东,浙江,杭州市,C 制造业,www.cncr-it.com
300251,光线传媒,北京光线传媒股份有限公司,"Beijing Enlight Media Co., Ltd.",北京市东城区和平里东街11号37号楼11105号,300251,光线传媒,2011-08-03,506352000,138150705,,,,0,0,华北,北京,北京市,R 文化传播,www.ewang.com
300252,金信诺,深圳金信诺高新技术股份有限公司,"Kingsignal Technology Co.,Ltd.",广东省深圳市南山区科技中二路深圳软件园9号楼302室,300252,金信诺,2011-08-18,108000000,38575275,,,,0,0,华南,广东,深圳市,C 制造业,www.kingsignal.com
300253,卫宁软件,上海金仕达卫宁软件股份有限公司,"Shanghai Kingstar Winning Software Co., Ltd.",上海市浦东新区上南路4184号258室,300253,卫宁软件,2011-08-18,107000000,56188257,,,,0,0,华东,上海,上海市,I 信息技术,www.winning.com.cn
300254,仟源制药,山西仟源制药股份有限公司,"ShanXi C&Y Pharmaceutical Co., LTD.",山西省大同市经济技术开发区湖滨大街53号,300254,仟源制药,2011-08-19,133800000,33800000,,,,0,0,华北,山西,大同市,C 制造业,www.cy-pharm.com
300255,常山药业,河北常山生化药业股份有限公司,"HEBEI CHANGSHAN BIOCHEMICAL PHARMACEUTICAL CO.,LTD",河北省石家庄市正定镇火车站西富强路9号,300255,常山药业,2011-08-19,188418700,109271323,,,,0,0,华北,河北,石家庄市,C 制造业,www.heparin.cn
300256,星星科技,浙江星星瑞金科技股份有限公司,"ZHEJIANG FIRSTAR PANEL TECHNOLOGY CO.,LTD.",浙江省台州市椒江区洪家星星电子产业基地4号楼,300256,星星科技,2011-08-19,150000000,82868250,,,,0,0,华东,浙江,台州市,C 制造业,www.first-panel.com
300257,开山股份,浙江开山压缩机股份有限公司,"Zhejiang Kaishan Compressor Co.,Ltd.",浙江省衢州市经济开发区凯旋西路9号,300257,开山股份,2011-08-19,286000000,96987137,,,,0,0,华东,浙江,衢州市,C 制造业,www.kaishancomp.com.cn
300258,精锻科技,江苏太平洋精锻科技股份有限公司,"Jiangsu Pacific Precision Forging Co.,Ltd.",江苏省泰州市姜堰区姜堰大道91号,300258,精锻科技,2011-08-26,180000000,70863750,,,,0,0,华东,江苏,泰州市,C 制造业,www.ppforging.com
300259,新天科技,河南新天科技股份有限公司,"HENAN SUNTRONT TECHNOLOGY CO.,LTD.",河南省郑州高新技术产业开发区国槐街19号,300259,新天科技,2011-08-31,151360000,55733510,,,,0,0,华中,河南,郑州市,C 制造业,www.suntront.com
300260,新莱应材,昆山新莱洁净应用材料股份有限公司,"Kunshan Kinglai Hygienic Materials Co.,Ltd.",江苏省昆山市陆家镇陆丰西路22号,300260,新莱应材,2011-09-06,100050000,29675625,,,,0,0,华东,江苏,苏州市,C 制造业,www.kinglai.com.cn
300261,雅本化学,雅本化学股份有限公司,ABA CHEMICALS CORPORATION,江苏省太仓市太仓港港口开发区石化区东方东路18号,300261,雅本化学,2011-09-06,232192000,62464000,,,,0,0,华东,江苏,苏州市,C 制造业,www.abachem.com
300262,巴安水务,上海巴安水务股份有限公司,"SHANGHAI SAFBON WATER SERVICE CO.,LTD.",上海市青浦区朱枫公路3424号1幢3层A区305室,300262,巴安水务,2011-09-16,266800000,120857532,,,,0,0,华东,上海,上海市,E 建筑业,www.safbon.com
300263,隆华节能,洛阳隆华传热节能股份有限公司,"Luoyang Longhua Heat Transfer & Energy Conservation Co.,Ltd.",河南省洛阳市空港产业集聚区,300263,隆华节能,2011-09-16,163320000,56085000,,,,0,0,华中,河南,洛阳市,C 制造业,www.longhuachuanre.com
300264,佳创视讯,深圳市佳创视讯技术股份有限公司,AVIT.LTD,广东省深圳市福田区滨河路以南、沙嘴路以东中央西谷大厦15层01-08、16层04、05,300264,佳创视讯,2011-09-16,153000000,93303825,,,,0,0,华南,广东,深圳市,I 信息技术,www.avit.com.cn
300265,通光线缆,江苏通光电子线缆股份有限公司,"Jiangsu Tongguang Electronic Wire and Cable Co.,Ltd",江苏省海门市海门镇渤海路169号,300265,通光线缆,2011-09-16,135000000,35000000,,,,0,0,华东,江苏,南通市,C 制造业,www.tgjt.cn
300266,兴源过滤,杭州兴源过滤科技股份有限公司,"Hangzhou Xingyuan Filter Technology Co.,Ltd.",浙江省杭州市余杭区杭州余杭经济技术开发区望梅路1588号,300266,兴源过滤,2011-09-27,116480000,29120000,,,,0,0,华东,浙江,杭州市,C 制造业,www.xingyuan.com
300267,尔康制药,湖南尔康制药股份有限公司,"HUNAN ER-KANG PHARMACEUTICAL CO.,LTD.",湖南省长沙市浏阳生物医药工业园,300267,尔康制药,2011-09-27,239200000,75972126,,,,0,0,华中,湖南,长沙市,C 制造业,www.hnerkang.com
300268,万福生科,万福生科（湖南）农业开发股份有限公司,"Wanfu Biotechnology (Hunan) Agricultural Development Co.,Ltd.",湖南省常德市桃源县陬市镇桂花路1号,300268,万福生科,2011-09-27,134000000,34000000,,,,0,0,华中,湖南,常德市,C 制造业,www.wanfushk.com
300269,联建光电,深圳市联建光电股份有限公司,"Shenzhen Liantronics CO.,LTD.",广东省深圳市宝安区68区留仙三路安通达工业厂区四号厂房2楼,300269,联建光电,2011-10-12,73580000,33000522,,,,0,0,华南,广东,深圳市,C 制造业,www.lcjh.com
300270,中威电子,杭州中威电子股份有限公司,"OB Telecom Electronics Co.,Ltd.",浙江省杭州市西湖区文三路20号浙江建工大楼17层,300270,中威电子,2011-10-12,120000000,44599876,,,,0,0,华东,浙江,杭州市,C 制造业,www.obtelecom.com
300271,华宇软件,北京华宇软件股份有限公司,BEIJING THUNISOFT CORPORATION LIMITED,北京市海淀区中关村东路1号院清华科技园科技大厦C座25层,300271,华宇软件,2011-10-26,148000000,92187726,,,,0,0,华北,北京,北京市,I 信息技术,www.thunisoft.com
300272,开能环保,上海开能环保设备股份有限公司,"Shanghai Canature Environmental Products Co.,Ltd.",上海市浦东新区川大路518号,300272,开能环保,2011-11-02,145299000,67437126,,,,0,0,华东,上海,上海市,C 制造业,www.canature.com
300273,和佳股份,珠海和佳医疗设备股份有限公司,"Zhuhai Hokai Medical Instruments Co., Ltd.",广东省珠海市香洲区宝盛路5号,300273,和佳股份,2011-10-26,440055000,225936150,,,,0,0,华南,广东,珠海市,C 制造业,www.hokai.com
300274,阳光电源,阳光电源股份有限公司,"Sungrow Power Supply Co.,Ltd.",安徽省合肥市高新区天湖路2号,300274,阳光电源,2011-11-02,322560000,141120000,,,,0,0,华东,安徽,合肥市,C 制造业,www.sungrowpower.com
300275,梅安森,重庆梅安森科技股份有限公司,"CHONGQING MAS SCI.&TECH.CO.,LTD.",重庆市九龙坡区二郞创业路105号高科创业园C2区6层,300275,梅安森,2011-11-02,164276000,57176000,,,,0,0,西南,重庆,重庆市,I 信息技术,www.cqmas.com
300276,三丰智能,湖北三丰智能输送装备股份有限公司,"HuBei SanFeng Intelligent Conveying Equipment Co.,Ltd.",湖北省黄石市黄石经济技术开发区黄金山工业新区金山大道398号,300276,三丰智能,2011-11-15,124800000,45583546,,,,0,0,华中,湖北,黄石市,C 制造业,www.sfgs.com.cn
300277,海联讯,深圳海联讯科技股份有限公司,Shenzhen Hirisun Technology Incorporated,广东省深圳市南山区深南大道市高新技术园R2厂房B区3a层,300277,海联讯,2011-11-23,134000000,37166220,,,,0,0,华南,广东,深圳市,I 信息技术,www.hirisun.com
300278,华昌达,湖北华昌达智能装备股份有限公司,"Hubei Huachangda Intelligent Equipment Co.,Ltd.",湖北省十堰市东益大道9号,300278,华昌达,2011-12-16,173400000,43400000,,,,0,0,华中,湖北,十堰市,C 制造业,www.hchd.com.cn
300279,和晶科技,无锡和晶科技股份有限公司,"Wuxi Hodgen Technology Co.,Ltd",江苏省无锡市新区坊兴路16号,300279,和晶科技,2011-12-29,120000000,54860503,,,,0,0,华东,江苏,无锡市,C 制造业,www.hodgen-china.com
300280,南通锻压,南通锻压设备股份有限公司,"Nantong Metalforming Equipment Co.,Ltd.",江苏省南通市如皋经济开发区锻压产业园区内,300280,南通锻压,2011-12-29,128000000,32000000,,,,0,0,华东,江苏,南通市,C 制造业,www.ntdy.com.cn
300281,金明精机,广东金明精机股份有限公司,"GUANGDONG JINMING MACHINERY CO.,LTD.",广东省汕头市濠江区纺织工业园,300281,金明精机,2011-12-29,120000000,48450000,,,,0,0,华南,广东,汕头市,C 制造业,www.jmjj.com
300282,汇冠股份,北京汇冠新技术股份有限公司,"Beijing IRTOUCH Systems Co.,Ltd.",北京市海淀区长春桥路11号万柳亿城大厦3号楼1707室,300282,汇冠股份,2011-12-29,71806800,23205000,,,,0,0,华北,北京,北京市,C 制造业,www.irtouch.com
300283,温州宏丰,温州宏丰电工合金股份有限公司,"Wenzhou Hongfeng Electrical Alloy Co.,Ltd.",浙江省乐清市北白象镇大桥工业区塘下片区,300283,温州宏丰,2012-01-10,92080300,23790000,,,,0,0,华东,浙江,温州市,C 制造业,www.wzhf.com
300284,苏交科,江苏省交通科学研究院股份有限公司,"Jiangsu Transportation Research Institute Co.,Ltd",江苏省南京市水西门大街223号,300284,苏交科,2012-01-10,240000000,131061051,,,,0,0,华东,江苏,南京市,M 科研服务,www.jsti.com;www.jstri.com
300285,国瓷材料,山东国瓷功能材料股份有限公司,"SHANDONG SINOCERA FUNCTIONAL MATERIAL CO.,LTD.",山东省东营市东营区辽河路24号,300285,国瓷材料,2012-01-13,62400000,15600000,,,,0,0,华东,山东,东营市,C 制造业,www.sinocera.com.cn
300286,安科瑞,安科瑞电气股份有限公司,"Acrel Co., Ltd.",上海市嘉定区育绿路253号,300286,安科瑞,2012-01-13,69340000,17340000,,,,0,0,华东,上海,上海市,C 制造业,www.acrel.cn
300287,飞利信,北京飞利信科技股份有限公司,"Beijing Philisense Technology Co.,Ltd.",北京市海淀区塔院志新村2号金唐酒店3层,300287,飞利信,2012-02-01,84000000,38452500,,,,0,0,华北,北京,北京市,I 信息技术,www.philisense.com
300288,朗玛信息,贵阳朗玛信息技术股份有限公司,"Longmaster Information&Technology CO.,Ltd.",贵州省贵阳市高新区金阳科技产业园创业大厦130室,300288,朗玛信息,2012-02-16,106800000,26800000,,,,0,0,西南,贵州,贵阳市,I 信息技术,www.longmaster.com.cn
300289,利德曼,北京利德曼生化股份有限公司,"BEIJING LEADMAN BIOCHEMISTRY CO.,LTD.",北京市北京经济技术开发区宏达南路5号,300289,利德曼,2012-02-16,153600000,46656000,,,,0,0,华北,北京,北京市,C 制造业,www.leadmanbio.com
300290,荣科科技,荣科科技股份有限公司,"Bringspring Science & Technology Co.,Ltd.",辽宁省沈阳市和平区和平北大街62号,300290,荣科科技,2012-02-16,68000000,25022287,,,,0,0,东北,辽宁,沈阳市,I 信息技术,www.bringspring.com
300291,华录百纳,北京华录百纳影视股份有限公司,"Beijing HualuBaina Film&Tv CO.,LTD.",北京市石景山区八大处高科技园区西井路3号3号楼5365房间,300291,华录百纳,2012-02-09,132000000,72600000,,,,0,0,华北,北京,北京市,R 文化传播,www.hlbn-ent.com
300292,吴通通讯,江苏吴通通讯股份有限公司,"Jiangsu Wutong Communications Co.,LTD",江苏省苏州市相城区黄桥街道永方路32号,300292,吴通通讯,2012-02-29,100050000,31050000,,,,0,0,华东,江苏,苏州市,C 制造业,www.jswutong.com
300293,蓝英装备,沈阳蓝英工业自动化装备股份有限公司,"SHENYANG BLUE SILVER INDUSTRY AUTOMATIC EQUIPMENT CO.,LTD.",辽宁省沈阳市浑南产业区东区飞云路3号,300293,蓝英装备,2012-03-08,90000000,22500000,,,,0,0,东北,辽宁,沈阳市,C 制造业,www.chnsbs.net
300294,博雅生物,江西博雅生物制药股份有限公司,"Jiangxi Boya Bio-Pharmaceutical Co.,Ltd",江西省抚州市金巢经济开发区惠泉路333号,300294,博雅生物,2012-03-08,75800000,31884468,,,,0,0,华东,江西,抚州市,C 制造业,www.china-boya.com
300295,三六五网,江苏三六五网络股份有限公司,"Everyday Network Co.,Ltd.",江苏省南京市六合区龙池街道新东路,300295,三六五网,2012-03-15,53350000,24658582,,,,0,0,华东,江苏,南京市,I 信息技术,www.house365.com
300296,利亚德,利亚德光电股份有限公司,"Leyard Optoelectronic Co.,Ltd.",北京市海淀区颐和园北正红旗西街9号,300296,利亚德,2012-03-15,150000000,37500000,,,,0,0,华北,北京,北京市,C 制造业,www.leyard.com
300297,蓝盾股份,蓝盾信息安全技术股份有限公司,"BLUEDON INFORMATION SECURITY TECHNOLOGY Co.,Ltd.",广东省广州市天河区科韵路16号自编1栋2101,300297,蓝盾股份,2012-03-15,98000000,55554050,,,,0,0,华南,广东,广州市,I 信息技术,www.bluedon.com
300298,三诺生物,三诺生物传感股份有限公司,Sinocare Inc.,湖南省长沙高新技术产业开发区M0栋北三楼,300298,三诺生物,2012-03-19,132000000,33000000,,,,0,0,华中,湖南,长沙市,C 制造业,www.sinocare.com.cn
300299,富春通信,富春通信股份有限公司,"Fuchun Communications Co.,Ltd.",福建省福州市鼓楼区铜盘路软件大道89号C区25号楼,300299,富春通信,2012-03-19,120600000,47832250,,,,0,0,华东,福建,福州市,I 信息技术,www.forcom.com.cn
300300,汉鼎股份,汉鼎信息科技股份有限公司,"Hakim Information Technology Co.,Ltd.",浙江省杭州市延安路511号元通大厦1119室,300300,汉鼎股份,2012-03-19,191400000,59785000,,,,0,0,华东,浙江,杭州市,I 信息技术,www.hakim.com.cn
300301,长方照明,深圳市长方半导体照明股份有限公司,"Shenzhen ChangFang Light Emitting Diode Lighting Co.,LTD.",广东省深圳市坪山新区大工业区聚龙山3号路,300301,长方照明,2012-03-21,270000000,67500000,,,,0,0,华南,广东,深圳市,C 制造业,www.cfled.com
300302,同有科技,北京同有飞骥科技股份有限公司,"TOYOU FEIJI ELECTRONICS CO.,LTD",北京市海淀区中关村南大街36号湖北大厦1803室,300302,同有科技,2012-03-21,60000000,15000000,,,,0,0,华北,北京,北京市,I 信息技术,www.toyou.com.cn
300303,聚飞光电,深圳市聚飞光电股份有限公司,"SHENZHEN JUFEI OPTOELECTRONICS CO.,LTD",广东省深圳市宝安区大浪街道高峰社区创艺路65号厂房1-4层,300303,聚飞光电,2012-03-19,217600000,109019872,,,,0,0,华南,广东,深圳市,C 制造业,www.jfled.com.cn
300304,云意电气,江苏云意电气股份有限公司,"JIANGSU YUNYI ELECTRIC CO.,LTD.",江苏省徐州市铜山经济开发区黄山路26号,300304,云意电气,2012-03-21,100000000,25000000,,,,0,0,华东,江苏,徐州市,C 制造业,www.yunyi-china.com
300305,裕兴股份,江苏裕兴薄膜科技股份有限公司,"JiangSu YuXing Film Technology Co.,Ltd",江苏省常州市钟楼经济开发区童子河西路8-8号,300305,裕兴股份,2012-03-29,80000000,20000000,,,,0,0,华东,江苏,常州市,C 制造业,www.czyuxing.com
300306,远方光电,杭州远方光电信息股份有限公司,"Hangzhou Everfine Photo-E-Info Co.,Ltd.",浙江省杭州市滨江区滨康路669号1号楼,300306,远方光电,2012-03-29,120000000,37079580,,,,0,0,华东,浙江,杭州市,C 制造业,www.everfine.cn
300307,慈星股份,宁波慈星股份有限公司,"Ningbo Cixing Co.,Ltd.",浙江省慈溪市白沙路街道华东轻纺针织城三期6号楼,300307,慈星股份,2012-03-29,802000000,156708330,,,,0,0,华东,浙江,宁波市,C 制造业,www.ci-xing.com
300308,中际装备,山东中际电工装备股份有限公司,"Shandong Zhongji Electrical Equipment CO.,LTD",山东省龙口市诸由观镇驻地,300308,中际装备,2012-04-10,120006000,41860125,,,,0,0,华东,山东,烟台市,C 制造业,www.zhongji.cc
300309,吉艾科技,吉艾科技（北京）股份公司,"GI Technologies (Beijing) Co.,Ltd",北京市丰台区海鹰路1号院2号楼2层201室,300309,吉艾科技,2012-04-10,217274000,57180876,,,,0,0,华北,北京,北京市,C 制造业,www.gi-tech.cn
300310,宜通世纪,广东宜通世纪科技股份有限公司,"Guangdong Eastone Century Technology Co.,Ltd.",广东省广州市天河区建中路14、16号第三层东,300310,宜通世纪,2012-04-25,176000000,44000000,,,,0,0,华南,广东,广州市,I 信息技术,www.etonetech.com
300311,任子行,任子行网络技术股份有限公司,"Surfilter Network Technology Co.,Ltd.",广东省深圳市南山区高新区科技中2路软件园2栋6楼,300311,任子行,2012-04-25,70700000,17700000,,,,0,0,华南,广东,深圳市,I 信息技术,www.1218.com.cn
300312,邦讯技术,邦讯技术股份有限公司,"Boomsense Technology Co.,Ltd.",北京市海淀区首体南路9号主语商务中心4号楼8层办公0803,300312,邦讯技术,2012-05-08,106680000,41880000,,,,0,0,华北,北京,北京市,I 信息技术,www.boomsense.com
300313,天山生物,新疆天山畜牧生物工程股份有限公司,"XINJIANG TIANSHAN ANIMAL HUSBANDRY BIO-ENGINEERING CO.,LTD",新疆维吾尔自治区昌吉市高新区光明南路1号,300313,天山生物,2012-04-25,90910000,35254250,,,,0,0,西北,新疆,昌吉回族自治州,A 农林牧渔,www.tsbulls.net
